case_id,source,case_number,title,tax_category,decision_date,decision_type,agency,summary,difficulty_score,source_url
law_prec_2020두42668,law_prec,2020두42668,법인지방소득세경정거부처분취소[개정된 세법 부칙조항을 근거로 납세의무자에게 유리한 종전 규정을 적용하기 위한 요건],소득세,2023.12.07,판결,대법원,"[1] ""이 법 시행 당시 종전의 규정에 따라 부과 또는 감면하였거나 부과 또는 감면하여야 할 …세에 대하여는 종전의 규정에 따른다.""와 같은 개정된 세법 부칙조항을 근거로 하여 납세의무자의 기득권 내지 신뢰보호를 위하여 납세의무자에게 유리한 종전 규정을 적용할 경우가 있더라도, 납세의무가 성립하기 전의 원인행위 시에 유효하였던 종전 규정에서 이미 장래의 한정된 기간 동안 그 원인행위에 기초한 과세요건의 충족이 있는 경우에까지 특별히 비과세 내지 면제한다거나 과세를 유예한다는 내용을 명시적으로 규정하고 있지 않는 한 설령 납세의무자가 종전 규정에 의한 조세감면 등을 신뢰하였더라도 이는 단순한 기대에 불과할 뿐 기득권에 갈음하는 것으로서 마땅히 보호되어야 할 정도의 것으로 볼 수는 없다. [2] 甲 주식회사가 2014. 1. 1. 지방세법 개정 전에 지출한 구 조세특례제한법(2014. 1. 1. 법률 제12173호로 개정되기 전의 것) 제10조, 제11조, 제24조, 제25조의3, 제",2.5,https://www.law.go.kr/precInfoR.do?precSeq=238203
law_expc_17-0598,law_expc,17-0598,민원인 - 공무원에게 지급되는 맞춤형복지비가 근로소득에 포함되는지 여부(「소득세법」 제20조제1항제1호 등 관련),소득세,2018-02-21,회신,법제처,공무원에게 지급되는 맞춤형복지비는 소득세 부과 대상인 「소득세법」 제20조제1항제1호에 따른 근로소득에 포함되지 않습니다.,2.488,https://www.law.go.kr/expcInfoR.do?expcSeq=328047
law_expc_14-0022,law_expc,14-0022,인천광역시 - 「상속세 및 증여세법 시행령」 제38조제2항 단서의 “주무관청”의 의미(「상속세 및 증여세법 시행령」 제38조제2항  등 관련),상속세,2014-05-12,회신,법제처,"「상속세 및 증여세법 시행령」 제38조제2항 단서에 따라 「의료법」에 따라 설립·운영되는 의료법인이 출연받은 재산을 해당 직접 공익목적사업에 효율적으로 사용하기 위하여 다른 공익법인에게 다시 출연하는 경우에, 그 출연을 허가하는 “주무관청”은 허가 당시에 「의료법」에 따라 의료법인의 설립허가와 그 취소 및 관리·감독 등의 업무를 담당하고 있는 시ㆍ도지사라고 할 것입니다.",2.466,https://www.law.go.kr/expcInfoR.do?expcSeq=314121
law_expc_25-0087,law_expc,25-0087,민원인 - 「소득세법」 제12조제3호머목2)의 ‘6세 이하인 자녀’의 범위(「소득세법」 제12조제3호머목 등 관련),소득세,2025-04-08,회신,법제처,이 사안 자녀는 「소득세법」 제12조제3호머목2)의 6세 이하인 자녀에 해당하지 않습니다.,2.442,https://www.law.go.kr/expcInfoR.do?expcSeq=341115
law_expc_19-0620,law_expc,19-0620,민원인 - 「소득세법」 제104조제1항제4호 단서에 따른 양도소득세 세율의 적용 제외 기준(「소득세법」 제104조 등 관련),소득세,2019-12-12,회신,법제처,이 사안의 경우 「소득세법」 제104조제1항제4호 단서에 해당하지 않으므로 “양도소득 과세표준의 100분의 50”의 세율 적용대상에서 제외되지 않습니다.,2.385,https://www.law.go.kr/expcInfoR.do?expcSeq=326545
law_expc_15-0673,law_expc,15-0673,민원인 - 혼인합가 후 배우자에게 증여받은 주택을 양도하는 경우에 대한 1세대1주택 특례 적용 여부(「소득세법 시행령」 제155조제5항 등 관련),소득세,2016-01-28,회신,법제처,"1주택을 보유한 자가 1주택을 보유한 자와 혼인한 후 자신이 보유하던 주택을 배우자에게 증여하여, 그 배우자가 혼인한 날부터 5년 이내에 증여받은 주택을 원래 보유하던 주택보다 먼저 양도하는 경우에는 「소득세법 시행령」 제155조제5항에 따른 1세대1주택의 양도로 볼 수 없습니다.",2.371,https://www.law.go.kr/expcInfoR.do?expcSeq=315626
law_expc_15-0758,law_expc,15-0758,민원인 - 특별소득공제의 대상이 되는 주택임차자금 차입금의 범위(2014. 2. 21. 대통령령 제25193호로 개정되기 전의 「소득세법 시행령」 제112조제4항 관련),소득세,2016-02-24,회신,법제처,"구 「소득세법 시행령」(2014. 2. 21. 대통령령 제25193호로 일부개정되어 같은 날 시행되기 전의 것을 말함) 제112조제4항제1호가목에 따른 특별소득공제의 대상이 되는 주택임차자금 차입금의 범위에, 임대차계약증서의 입주일과 주민등록표 등본의 전입일 중 빠른 날부터 전후 3개월을 경과하였으나 임대차계약 갱신일부터 전후 3개월 이내에 해당하는 기간에 차입한 주택임차자금은 포함되지 않습니다.",2.3,https://www.law.go.kr/expcInfoR.do?expcSeq=315964
law_prec_2023두41659,law_prec,2023두41659,양도소득세부과처분취소[과세전적부심사 예외사유를 명시한 구 국세기본법(2020. 12. 29. 법률 제17758호로 개정되기 전의 것) 제81조의15 제3항 제3호 규정과 관련하여 국세부과 제척기간 만료일까지 3개월 이하인 기간에 과세예고통지를 생략한 채 이루어진 과세처분이 위법한지 여부가 문제된 사건],소득세,2025.02.13,판결,대법원,"구 국세기본법(2020. 12. 29. 법률 제17758호로 개정되기 전의 것, 이하 같다) 제81조의15 제3항은 각호에서 과세전적부심사를 거치지 않아도 되는 예외사유를 규정하고 있는데, 제3호(이하 ‘제3호 규정’이라 한다)에서 ‘과세예고통지를 하는 날부터 국세부과 제척기간의 만료일까지의 기간이 3개월 이하인 경우’를 들고 있다. 다만 조세법규에 대한 엄격해석의 원칙, 구 국세기본법 제81조의15 제1항, 제2항 제2호, 제4항, 제8항, 제9항, 국세기본법 시행령 제63조의15 제4항의 문언과 체계, 과세예고통지의 기능 등에 비추어 보면 제3호 규정을 과세전적부심사를 넘어 과세예고통지에 대한 예외사유로까지 확장해석할 수는 없으므로, 과세관청은 구 국세기본법 제81조의15 제1항이 정한 과세예고통지 대상에 해당하는 경우에는 국세부과 제척기간 만료일까지 기간이 3개월 이하인 때에도 과세예고통지를 하여야 하고, 과세예고통지 없이 이루어진 과세처분은 이로 인하여 절차적 정당성이 상실되",2.3,https://www.law.go.kr/precInfoR.do?precSeq=603551
tribunal_조심2025서2093,tribunal,조심2025서2093,쟁점설비가 환경보전시설 투자세액공제 대상인 재활용시설에 해당한다는 청구주장의 당부,법인세,2026-04-29,재조사,조세심판원,"쟁점설비는 시멘트 제조 과정에서 발생하는 폐열을 대상으로 하는 회수시설과 그 폐열을 활용하는 발전시설로 이루어져 있는데, 그 중 회수시설은 시멘트 제조의 필수적인 설비가 아니라 폐열자원을 재사용하기 위해 추가 설치한 것으로, 재활용가능자원의 수집·운반·보관을 위하여 특별히 제조 또는 설치되어 사용되는 시설(자원재활용칙 §3)에 해당하므로, 쟁점설비 중 폐열 회수시설의 투자금액을 재조사하여 세액을 경정함이 타당함",2.3,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222297&semok=20
tribunal_조심2026부0309,tribunal,조심2026부0309,쟁점철거비를 토지관련 매입세액으로 보아 과세한 처분의 당부 등,법인세,2026-04-15,재조사,조세심판원,"이사회 회의록에 의하면 쟁점철거공사는 쟁점토지의 원활한 양도를 위해 지출된 비용에해당하여, 부가세령 §80에 따른 토지관련 매입세액이므로 불공제대상임",2.3,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222230&semok=20
tribunal_조심2025부4364,tribunal,조심2025부4364,쟁점금액을 손금에 산입하여야 한다는 청구주장의 당부,법인세,2026-04-15,재조사,조세심판원,"내용증명에서 00억원 상당의 거래가 존재하였다는 사실이 확인되고, 청구법인의 매출처에서 작성한 문서 등에 따르면 해당 생산설비가 중국공장에 도착한 사실도 확인되어 거래가 전혀 없었다고 단정하기는 어려우나 실제 납품 여부, 납품 범위 등 거래의 실질이 확인되지 아니하여 재조사 필요",2.3,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222232&semok=20
tribunal_조심2025서4340,tribunal,조심2025서4340,쟁점대여금을 업무무관 가지급금으로 보아 법인세 경정청구를 거부한 처분의 당부,법인세,2026-04-06,재조사,조세심판원,"PFV는 수익배당을 목적으로 한시적으로 설립하는 것임에도 쟁점시행사의 다수가 사업이 종료된 현재까지 존속하고, 쟁점대여금의 목적도 운전자금, 광고비 등 직접적인 관련성이 적은 항목이고 동일 공공택지의 중복 입찰보증금 목적으로 쟁점대여금을 지급하여, 쟁점대여금 전체를 손금산입대상이라고 볼 수는 없으나, 쟁점대여금중 일부는 청구법인의 목적사업과 관련성이 있어 보이므로, 그 중 사업무관비용을 제외한 금액의 사업연관성을 재조사하여 그 지급이자를 손금산입하는 것이 타당함",2.3,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222225&semok=20
tribunal_조심2025구4394,tribunal,조심2025구4394,쟁점금액을 쟁점부동산의 양도일이 속하는 사업연도 익금으로 보아 법인세를 과세한 처분의 당부,법인세,2026-03-31,재조사,조세심판원,"청구법인이 주장하는 사업권에 대해 대금청산일, 인도일, 사용수익일 등이 불분명하고, 처분청도 사업권의 실존을 부인하기 위한 자료 등을 제출하지 아니하여, 사업권의 실체와 대금청산일 등을 재조사할 필요가 있음",2.3,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221392&semok=20
tribunal_조심2025인4260,tribunal,조심2025인4260,쟁점매입에 대응하는 매출거래가 가공매출에 해당한다는 주장의 당부 등,법인세,2026-03-27,재조사,조세심판원,"청구법인을 선의의 거래당사자로 볼 만한 사정이 객관적으로 입증되지 않았으나, 쟁점매입이 자금회전거래에 해당하여 가공매입으로 보았다면, 대응하는 매출도 가공거래로 보는 것이 타당하나, 쟁점매출처와 쟁점매입의 대응여부 등이 확인되지 않아 재조사 필요",2.3,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221470&semok=20
tribunal_조심2023서6964,tribunal,조심2023서6964,청구법인이 자회사들의 고가 유상증자시 이를 포기하고 특수관계법인으로 하여금 제3자 배정방식으로 인수하게 한 것으로 보고 그 발행가액과 상증법 보충적 평가액 과의 차액을 분여받은 것으로 본 처분의 당부,법인세,2026-03-26,재조사,조세심판원,"청구법인은 자회사들의 DCF법상 평가액을 제시하나, 그 평가시 적용된 추정영업이익은 실제 영업이익과의 차이가 과다한 등 적용할 수 없고 달리 시가에 해당하는 금액이 없으므로 상증법상 보충적평가액을 근거로 한 이 건 처분에 잘못이 없음",2.3,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221376&semok=20
tribunal_조심2025중4240,tribunal,조심2025중4240,대표이사 소유카드의 쟁점카드사용액이 손금에 해당한다는 청구주장의 당부,법인세,2026-03-24,재조사,조세심판원,청구법인이 카드매입내역과 온라인 플랫폼을 통해 판매한 내역 등을 심판청구 과정에서 증빙자료로 제출하였고 이에 대한 처분청의 충분한 조사가 이루어지지 않았으므로 재조사,2.3,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221373&semok=20
tribunal_조심2024부5892,tribunal,조심2024부5892,특수관계법인 고가매입에 대하여 시가와의 차액을 손금불산입하여 법인세를 과세한 처분 등,법인세,2026-03-12,재조사,조세심판원,"처분청이 시가로 판단한 쟁점단가조정 전 거래단가도 특수관계자간의 거래가액으로 시가로 보기 어렵고, 법인세법령상 시가의 개념에 부합하는지 여부도 불분명함",2.3,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=220989&semok=20
tribunal_조심2025서4100,tribunal,조심2025서4100,청구인이 쟁점토지의 명의수탁자에 불과하다는 청구주장의 당부,소득세,2026-04-02,재조사,조세심판원,"청구인은 기획부동산 사업과 관련이 없는 정보통신 사업체 직원으로 근무해온 것으로 나타나고, AAA 본인이 쟁점토지의 실소유자라고 확인서를 작성하였으나, 처분청이 청구인을 AAA과 공동정범으로 고발한 점 등에 비추어 재조사하는 것이 타당함",2.3,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221576&semok=12
